query	target	match/tLen	mismatch	gapOpen	qstart	qend	tstart	tend	score	eval	cluster_id	reference	member	members	prodigal	phrog	color	annot	category	start	end	strand
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009097731.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009831424.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009194943.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009831144.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_003579981.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009218614.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009194367.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009607041.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_003858419.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_006986395.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009785843.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009795920.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009844321.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009031413.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009626693.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009149742.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009149179.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009285458.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_007677072.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009031415.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009149177.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009626695.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009285459.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009274732.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_008241206.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	bin_04||F1M_NODE_4_length_46155_cov_6.789046_32	150.0	3.0	116.0	#838383	DNA methyltransferase	other	15773.0	16711.0	+
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009177793.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009985694.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009984406.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009985271.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009984799.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009012374.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009987249.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009010750.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009010751.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_008240980.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_008240915.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_008240935.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_004421459.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009324960.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_006987497.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009594939.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009101685.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009150730.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_007007349.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_003212879.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_007674844.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009172823.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_004063483.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009664995.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_001497204.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009665212.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_001498593.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009665441.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_001497762.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_001498088.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_010000147.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_008240616.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_008241523.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009884463.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009807011.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009848263.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009274415.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009125443.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009212709.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009289720.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_010114158.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_010096943.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009286111.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009300850.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009301425.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_010102405.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_010102118.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_010102311.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_010114976.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_010103775.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_010102977.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009292023.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009274096.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009965180.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009198398.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009960044.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009838027.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009595743.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009961172.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009013622.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009954971.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009957261.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009607894.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009954554.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_655825.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009613989.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009848894.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_002014288.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009959736.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009304319.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	NP_817742.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009965266.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	bin_54||F2T2_NODE_46_length_3242_cov_4.200188_1	150.0	3.0	116.0	#838383	DNA methyltransferase	other	2.0	1570.0	+
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009787990.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	NP_878240.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009883051.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009200155.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009215343.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_001294777.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009815665.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009016255.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_008059411.1	phrog_116	0.051	274	158	0	3	176	6	177	4.22E-44	129813	YP_008059411.1	YP_009883981.1	150.0	3.0	116.0	#838383	DNA methyltransferase	other			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_239823.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009200575.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_240035.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_240112.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_002267976.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_010083203.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_010083340.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_240570.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_010079813.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009130681.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_010079995.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_873953.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_008853754.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009204032.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_006382262.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_003857100.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009829467.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_007237132.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_008767397.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	NP_061595.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_003169636.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009113144.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009830137.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009838417.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009832776.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009838574.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009219655.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_001429839.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_008241915.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_010079550.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009831011.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_010080144.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_239964.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009208977.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_009830200.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_239602.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	YP_001285320.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	NP_803258.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
YP_239823.1	phrog_811	0.048	165	120	0	122	250	34	164	1.38E-26	102013	YP_239823.1	NP_803358.1	98.0	1.0	811.0	#ffdf59	UmuD-like protein	DNA, RNA and nucleotide metabolism			
